SYMBOL	ENTREZID
FGF7	2252
FGF6	2251
FGF5	2250
FGF4	2249
FGF3	2248
FGF2	2247
FGF1	2246
BCAN	63827
OLFML2B	25903
OLFML2A	169611
BCAM	4059
GLOD5	392465
GLOD4	51031
SDC2	6383
GCH1	2643
SDC4	6385
TTYH1	57348
ELOVL6	79071
ELOVL7	79993
ELOVL4	6785
ELOVL5	60481
ELOVL2	54898
ELOVL3	83401
ELOVL1	64834
SNF8	11267
AMY1A	276
SPPL2B	56928
ZCCHC8	55596
TLN1	7094
ERAP2	64167
DEFB1	1672
NAALADL2	254827
POM121C	100101267
UPK1A	11045
TM9SF4	9777
DIABLO	56616
ZNF593	51042
IFNB1	3456
CWF19L1	55280
SPRR2D	6703
CWF19L2	143884
HEYL	26508
NAA25	80018
RPL13A	23521
SGCG	6445
TTYH3	80727
SGCE	8910
RILP	83547
CNKSR1	10256
SGCB	6443
CNKSR3	154043
CNKSR2	22866
ZNF691	51058
DUSP9	1852
DUSP8	1850
DUSP5	1847
DUSP4	1846
DUSP7	1849
DUSP6	1848
DUSP1	1843
DUSP3	1845
DUSP2	1844
LRRC8E	80131
LRRC8D	55144
GBGT1	26301
NKD2	85409
ELN	2006
RBL1	5933
ELL	8178
LRRC8B	23507
QDPR	5860
OR51E1	143503
OR51E2	81285
SLC8A1	6546
RGS7BP	401190
RPL26L1	51121
MIXL1	83881
HDX	139324
HEY2	23493
HEY1	23462
LRRN4CL	221091
MFSD9	84804
STX4	6810
MTF1	4520
MTF2	22823
TM9SF2	9375
PRKCQ	5588
LEP	3952
TAB3	257397
CNTN1	1272
STX6	10228
CSN1S1	1446
TBC1D12	23232
HDC	3067
TSNAX-DISC1	100303453
XYLB	9942
TBC1D16	125058
RPL34	6164
TBC1D14	57533
FBL	2091
MAGEB18	286514
TNFRSF6B	8771
RPL35	11224
AUTS2	26053
PLA2G1B	5319
MAP2K5	5607
NUMA1	4926
MAGEB10	139422
ARFGAP1	55738
GPR52	9293
HSPA1A	3303
BMP10	27302
BMP15	9210
FAM83C	128876
FAM83B	222584
FAM83A	84985
PCDH7	5099
FAM83G	644815
FAM83F	113828
FAM83E	54854
FAM83D	81610
C12orf71	728858
C12orf75	387882
C12orf76	400073
ATP7A	538
DGKQ	1609
VKORC1L1	154807
DGKK	139189
DGKH	160851
DGKI	9162
DGKB	1607
SYNRG	11276
ATP7B	540
DGKG	1608
DGKD	8527
DGKE	8526
SNORD43	26807
TMEM106C	79022
CNP	1267
SRP72	6731
SUV39H1	6839
ZNF169	169841
PTGIS	5740
PTGIR	5739
TMPRSS3	64699
NEK5	341676
TCERG1L	256536
CLTCL1	8218
RTEL1	51750
NPM1	4869
HSPA13	6782
ZCRB1	85437
VSNL1	7447
SMU1	55234
PEMT	10400
HSPA14	51182
RHCG	51458
MXI1	4601
RHCE	6006
RUVBL2	10856
AKR1D1	6718
PKD2	5311
TMEM25	84866
PDE2A	5138
DGCR11	25786
C1orf94	84970
DENR	8562
AHNAK2	113146
ANXA8L1	728113
PTPN18	26469
SCFD1	23256
SCFD2	152579
PPP3R2	5535
MYPOP	339344
GCOM1	145781
IQCB1	9657
SCG3	29106
MEN1	4221
CPSF4L	642843
KRT222	125113
DDX54	79039
SNORD114-12	767590
SEMA4A	64218
SEMA4B	10509
CSRNP3	80034
SEMA4D	10507
GABRB2	2561
OR2L2	26246
OTUD7A	161725
CTAGE9	643854
CTAGE1	64693
CTAGE4	100128553
CTAGE6	340307
OR6W1P	89883
HSPA9	3313
GLP1R	2740
SCN4A	6329
SCN4B	6330
OR2L3	391192
SUMO3	6612
ZNF30	90075
TMCO3	55002
TNRC6B	23112
GIP	2695
TMCO4	255104
CRTAC1	55118
SCCPDH	51097
RPP38	10557
ZNF195	7748
SERP1	27230
MFSD1	64747
OR2S2	56656
LRP6	4040
MS4A4A	51338
CNDP1	84735
CNDP2	55748
LYPLA2P1	653639
NPL	80896
STRBP	55342
LRP4	4038
MOCS2	4338
TXNRD2	10587
LRP5	4041
CXorf65	158830
CXorf66	347487
AHR	196
SCGN	10590
GADD45GIP1	90480
COLEC12	81035
ENC1	8507
COLEC10	10584
COLEC11	78989
MAP3K11	4296
TXNRD1	7296
LRP8	7804
NPS	594857
ACTA2	59
ZNF197	10168
ACTA1	58
EMCN	51705
WNK2	65268
QSOX2	169714
INSL5	10022
PDS5A	23244
PDS5B	23047
MFSD3	113655
SYCE1L	100130958
TSTD1	100131187
TSTD2	158427
PLXNA4	91584
PKHD1L1	93035
BNIPL	149428
TADA2A	6871
TADA2B	93624
PSMB4	5692
NR2C2AP	126382
PAICS	10606
OR1I1	126370
RSBN1L	222194
UBXN2B	137886
UBXN2A	165324
VWA5B2	90113
VWA5B1	127731
KIAA0319	9856
DYNC2LI1	51626
EDARADD	128178
IFNW1	3467
ZNF212	7988
OR4D6	219983
ZNF224	7767
ZNF225	7768
ZNF226	7769
KIF9	64147
KIF6	221458
KIF7	374654
ACMSD	130013
KCNQ5	56479
KCNQ2	3785
KCNQ3	3786
KCNQ1	3784
ALDH8A1	64577
HOXC10	3226
HOXC13	3229
HOXC12	3228
VEGFA	7422
TSPY4	728395
PLN	5350
LHX4	89884
UBE2E2	7325
RTTN	25914
BNIP1	662
BNIP2	663
BNIP3	664
PDE4C	5143
UBQLN1	29979
INSL6	11172
ZNF491	126069
ASTN2	23245
ZAN	7455
KCTD15	79047
LEKR1	389170
KIR2DL3	3804
PTGER4	5734
KIR2DL1	3802
SNORD71	692111
FLOT1	10211
FLOT2	2319
KIR2DL4	3805
NCF1C	654817
ZNF544	27300
NAB1	4664
UAP1	6675
NAB2	4665
PDE6B	5158
ZNF490	57474
IYD	389434
LINS1	55180
OTUD5	55593
OTUD4	54726
OTUD3	23252
AP3M1	26985
AP3M2	10947
PTGER1	5731
SPEM1	374768
AKAP14	158798
AKAP12	9590
AKAP13	11214
AKAP10	11216
AKAP11	11215
HTRA4	203100
PTGER3	5733
COL2A1	1280
CCDC8	83987
HTRA2	27429
HTRA3	94031
BSDC1	55108
PHEX	5251
MFSD6	54842
PYY	5697
S100Z	170591
UNC5CL	222643
PRIM1	5557
NTN4	59277
NEFH	4744
LNP1	348801
DNAH2	146754
SNX12	29934
EGLN2	112398
SPIB	6689
SPIC	121599
TNKS1BP1	85456
LGTN	100529141
HECA	51696
PCLO	27445
C6orf118	168090
ARID5B	84159
ARID5A	10865
C8A	731
MAP2K1	5604
TP73	7161
ABT1	29777
AKR7L	246181
TBP	6908
PRR20B	729233
GLS2	27165
SLC38A5	92745
LAPTM4A	9741
GALK2	2585
SPCS2	9789
LAPTM4B	55353
ANKH	56172
RASGRP2	10235
ALG1L2	644974
EGFR	1956
SLC38A7	55238
RCVRN	5957
WDR86	349136
ALOX5AP	241
WDR81	124997
WDR82	80335
NLRC5	84166
SLC38A1	81539
UBAC1	10422
WDR88	126248
S100G	795
ACER2	340485
ACER3	55331
FRMD4A	55691
ACER1	125981
SLC38A3	10991
SNAR-C3	100170226
SNAR-C2	100170218
AARSD1	80755
ESYT1	23344
ESYT2	57488
ESYT3	83850
CXCR3	2833
CXCR2	3579
CXCR1	3577
CXCR6	10663
CXCR5	643
CXCR4	7852
JAG2	3714
JAG1	182
CLRN2	645104
CLRN3	119467
CLRN1	7401
MYF6	4618
PIP4K2A	5305
APPBP2	10513
MINK1	50488
TFF1	7031
QRICH2	84074
QRICH1	54870
E4F1	1877
CRYBB3	1417
CRYBB1	1414
PRRX1	5396
RAP1GAP	5909
EXOC2	55770
EXOC3	11336
DEFB107A	245910
EXOC1	55763
BNC1	646
EXOC7	23265
EXOC4	60412
BNC2	54796
UBE2Q2	92912
EXOC8	149371
MAPKBP1	23005
SERTAD3	29946
ANK1	286
ANK2	287
ANK3	288
MGAT4A	11320
CHRNG	1146
CHRND	1144
CHRNE	1145
IFI44	10561
BZW2	28969
RAD17	5884
FAM99A	387742
FAM99B	100132464
SNORA10	574042
IDH3A	3419
OR9A2	135924
ARSF	416
C5AR1	728
TNRC6C	57690
TNNC1	7134
OR9A4	130075
CYP3A7	1551
PHACTR1	221692
USP26	83844
USP25	29761
PPL	5493
PSMD6	9861
CYP3A4	1576
TRIP4	9325
LOC644936	644936
ADAMTS5	11096
ADAMTS4	9507
ADAMTS7	11173
ADAMTS6	11174
ADAMTS1	9510
TMEM134	80194
ADAMTS3	9508
ARHGEF9	23229
ARHGEF6	9459
ARHGEF7	8874
ARHGEF4	50649
ARHGEF5	7984
ARHGEF2	9181
ARHGEF3	50650
COTL1	23406
ARSG	22901
CDH9	1007
CDH8	1006
PROKR2	128674
RPL23AP53	644128
CDH1	999
CDH3	1001
CDH2	1000
CDH5	1003
CDH4	1002
CDH7	1005
CDH6	1004
CENPO	79172
CENPN	55839
DPP10	57628
CENPL	91687
CENPK	64105
CENPJ	55835
CENPI	2491
CENPH	64946
CENPF	1063
CENPE	1062
RAMP1	10267
CENPB	1059
CENPA	1058
RAMP2	10266
LDB2	9079
LDB3	11155
CLCF1	23529
KAZALD1	81621
PALM	5064
FOXE3	2301
SSH1	54434
CENPW	387103
CENPV	201161
CENPT	80152
SERPINI2	5276
CENPQ	55166
CENPP	401541
TRMU	55687
TRPC2	7221
SPRED1	161742
LIN9	286826
LOC389705	389705
UCA1	652995
UCKL1	54963
PLEKHA4	57664
PLEKHA5	54477
PHACTR2	9749
PLEKHA7	144100
PLEKHA2	59339
PLEKHA3	65977
NETO1	81832
NETO2	81831
PLEKHA8	84725
STBD1	8987
RFESD	317671
OR1D2	4991
SEC62	7095
OR13C9	286362
DHX38	9785
SAMD4A	23034
TRIB1	10221
TRIB2	28951
TRIB3	57761
DHX30	22907
DHX32	55760
DHX33	56919
DHX34	9704
DHX35	60625
DHX36	170506
DHX37	57647
LCE1F	353137
LCE1D	353134
LCE1E	353135
LCE1B	353132
LCE1C	353133
CABIN1	23523
LCE1A	353131
LAYN	143903
MGAM	8972
AP4S1	11154
B3GNTL1	146712
LUM	4060
VN1R2	317701
MTR	4548
VN1R1	57191
ZNF768	79724
VN1R4	317703
VN1R5	317705
ZNF765	91661
ZNF766	90321
ZNF761	388561
ZNF763	284390
PGBD1	84547
TPT1	7178
OR2V2	285659
RPP21	79897
VNN1	8876
RPP25	54913
DSCR10	259234
PMCH	5367
PLSCR4	57088
NKX2-8	26257
ECSIT	51295
ZSCAN10	84891
WIF1	11197
HHATL	57467
FAM185A	222234
RETNLB	84666
PCDH8	5100
SUPT6H	6830
YBX1	4904
CILP2	148113
C18orf32	497661
RBMY2FP	159162
PRIM2	5558
ZNF501	115560
ST8SIA5	29906
ZNF503	84858
SMAD4	4089
ZNF506	440515
ZNF415	55786
TBC1D10A	83874
PSG8	440533
TSR2	90121
GPBP1	65056
ENOX2	10495
TREM1	54210
TREM2	54209
STK24	8428
CD1B	910
SMAD5	4090
RPL41	6171
CD1C	911
MYH2	4620
MYH3	4621
GREB1	9687
HAO1	54363
MYH6	4624
MYH7	4625
MYH4	4622
THBS2	7058
RACGAP1	29127
FAM167B	84734
FAM167A	83648
MYH9	4627
BAGE2	85319
RNLS	55328
UGT2A1	10941
SNORD88A	692202
CELF6	60677
VGLL2	245806
VGLL3	389136
CADM4	199731
VGLL1	51442
CADM2	253559
CELF5	60680
VGLL4	9686
CADM1	23705
FGD5	152273
FGD4	121512
KRTAP5-6	440023
C9orf50	375759
FGD1	2245
KRTAP5-1	387264
FGD3	89846
FGD2	221472
CELF3	11189
CEP250	11190
KRTAP5-8	57830
KRTAP5-9	3846
CELF2	10659
TBX18	9096
CELF1	10658
MERTK	10461
VCPIP1	80124
RLN1	6013
UHRF1	29128
UHRF2	115426
FAM149B1	317662
CNNM1	26507
CNNM3	26505
CNNM2	54805
CNNM4	26504
HHLA2	11148
PIP5K1A	8394
HHLA1	10086
KEAP1	9817
MYO9B	4650
MYO9A	4649
TRIP6	7205
RLN2	6019
ZBTB8OS	339487
ZNF337	26152
DSCC1	79075
PHF14	9678
PHF10	55274
PHF11	51131
PHF12	57649
PHF13	148479
FOXQ1	94234
ZNF710	374655
PHF19	26147
FBRSL1	57666
ZNF711	7552
EZH1	2145
SLC5A1	6523
MEGF8	1954
EZH2	2146
SLC5A4	6527
CCNB1IP1	57820
SLC5A6	8884
PTGDS	5730
RLN3	117579
PRSS8	5652
TIA1	7072
MEGF6	1953
UBN2	254048
UBN1	29855
RALGDS	5900
PNLIPRP1	5407
PNLIPRP3	119548
PNLIPRP2	5408
NKX2-3	159296
RAVER1	125950
RAVER2	55225
ALX3	257
NAA40	79829
ALX1	8092
RB1	5925
ALX4	60529
YY1AP1	55249
UCN	7349
NKG7	4818
ZBTB3	79842
ZBTB2	57621
ZBTB1	22890
CARD18	59082
ATAD3C	219293
ATAD3B	83858
ATAD3A	55210
MAT2B	27430
NBR2	10230
CYP21A2	1589
CARD11	84433
CARD10	29775
CARD14	79092
CASC3	22794
CASC2	255082
HCG26	352961
ARR3	407
GNB3	2784
COL24A1	255631
PXMP2	5827
GNB2	2783
PXMP4	11264
HAO2	51179
RIPK3	11035
ZMYND12	84217
LOC284379	284379
CUL4A	8451
TAF1	6872
CUL4B	8450
CYP2C19	1557
CYP2C18	1562
WDR49	151790
BOLA1	51027
NUDT16	131870
BOLA3	388962
BOLA2	552900
RIPK2	8767
IMMT	10989
GLCCI1	113263
SLC6A3	6531
SLC6A7	6534
SLC6A6	6533
NDUFB9	4715
NDUFB7	4713
NDUFB3	4709
NDUFB1	4707
GPR39	2863
WDR13	64743
YDJC	150223
GSR	2936
POM121L1P	25812
ZNF667	63934
GPR31	2853
ASB14	142686
GPR32	2854
GPR35	2859
GPR34	2857
GPR37	2861
LRPPRC	10128
C12orf56	115749
C12orf57	113246
C12orf54	121273
CYMP	643160
C12orf50	160419
FMNL2	114793
FMNL3	91010
FMNL1	752
ZIC4	84107
STAP2	55620
STAP1	26228
TBC1D20	128637
NEXN	91624
RIPK4	54101
INGX	27160
SH3BP4	23677
MAPRE1	22919
MAPRE3	22924
MAPRE2	10982
AQP6	363
AQP7	364
AQP4	361
ANKRD46	157567
AQP2	359
AQP3	360
AQP1	358
TBC1D24	57465
ANKRD49	54851
TM6SF2	53345
AQP8	343
AQP9	366
NR1H4	9971
NOP2	4839
SCARNA9	619383
SCARNA8	677776
SCARNA7	677767
PATZ1	23598
SCARNA5	677775
SCARNA4	677771
SCARNA3	677679
SCARNA2	677766
SCARNA1	677774
GTF2I	2969
MRRF	92399
MPV17L	255027
GPR150	285601
ZNF516	9658
GSC	145258
ZNF382	84911
SNHG5	387066
PGGT1B	5229
RHAG	6005
SNHG6	641638
IFIT1B	439996
NR1H2	7376
GUCY1B2	2974
RNF215	200312
RNF214	257160
RNF217	154214
LZTR1	8216
SNHG8	100093630
RNF213	57674
RNF212	285498
MED29	55588
FUNDC2	65991
STX2	2054
ZNF326	284695
ADORA1	134
MED20	9477
ADORA3	140
FAM47B	170062
MED25	81857
MED24	9862
MED27	9442
ENAM	10117
GUCY2C	2984
CC2D1A	54862
CC2D1B	200014
RESP18	389075
BDNF	627
YPEL2	388403
UTS2R	2837
SNORA5C	677796
GK2	2712
GK5	256356
TRIAP1	51499
RBM34	23029
CDK5R1	8851
TXNDC15	79770
RBM33	155435
CDK5R2	8941
RPS3A	6189
GSN	2934
RBM39	9584
RBM38	55544
UGT1A7	54577
EPHB2	2048
EPHB3	2049
EPHB1	2047
EPHB6	2051
PARP9	83666
EPHB4	2050
SPANXN2	494119
DNAJC5B	85479
TOM1L1	10040
PARP6	56965
EPN1	29924
DNAJC5G	285126
EPN3	55040
EPN2	22905
BTNL9	153579
BTNL8	79908
BCCIP	56647
TP53INP1	94241
TP53INP2	58476
BTNL3	10917
BTNL2	56244
FBXO10	26267
TSN	7247
ANG	283
ALDH4A1	8659
TIFAB	497189
SLC6A8	6535
MELK	9833
SNPH	9751
RIMS4	140730
NVL	4931
FGF22	27006
FGF23	8074
FGF20	26281
FGF21	26291
MDFI	4188
XAGE5	170627
RASIP1	54922
XAGE3	170626
LAGE3	8270
ACTC1	70
DSN1	79980
TXNDC16	57544
ZNF34	80778
ZNF32	7580
SNORD36B	26814
ATP8B2	57198
ZFP3	124961
SH3GL1	6455
SH3GL3	6457
SH3GL2	6456
SLC10A3	8273
NPY	4852
SLC10A1	6554
RFPL4A	342931
SLC10A7	84068
SLC10A6	345274
SLC10A5	347051
PART1	25859
SNORA24	677809
MPST	4357
ING1	3621
FHL2	2274
FHL3	2275
FHL1	2273
TYRO3	7301
FHL5	9457
OR1K1	392392
PUS10	150962
FTH1	2495
UGGT2	55757
TSGA10	80705
SULT1C4	27233
UGGT1	56886
BSPRY	54836
ZNF248	57209
SNAR-I	100170222
ITPRIPL2	162073
ITPRIPL1	150771
WWC1	23286
SFTPA1	653509
KIAA1755	85449
RFPL3S	10737
ALDH7A1	501
PAWR	5074
RAD51C	5889
RWDD2B	10069
VASH2	79805
PYY2	23615
C5orf15	56951
CTDSPL2	51496
PDPR	55066
UGT1A10	54575
COL21A1	81578
TRMT2A	27037
GATAD2A	54815
VTRNA1-3	56662
GPA33	10223
VTRNA1-1	56664
LGI1	9211
WBP1	23559
HMGXB3	22993
HMGXB4	10042
LGI2	55203
DIP2A	23181
DIP2B	57609
DIP2C	22982
BAHD1	22893
ZFP36L1	677
NIT2	56954
DCLRE1B	64858
DCLRE1C	64421
YES1	7525
DCLRE1A	9937
SNORD41	26810
DNA2	1763
ECT2	1894
STAM2	10254
NADK	65220
ZCCHC9	84240
WDFY4	57705
KCNS1	3787
KCNS2	3788
KCNS3	3790
TBX4	9496
ZCCHC2	54877
CYP4A22	284541
ZCCHC7	84186
ZCCHC4	29063
C17orf67	339210
ADAM21P1	145241
SLCO2A1	6578
CHADL	150356
OR2M5	127059
OR2M7	391196
OR2M3	127062
OR2M2	391194
WBP11	51729
IPPK	64768
KIAA0087	9808
NDUFA4L2	56901
C6orf132	647024
UPP2	151531
ARID3B	10620
C6orf136	221545
FAM9B	171483
FAM9C	171484
CASQ2	845
INA	9118
PUS7L	83448
SNORD62A	26786
SNORD15A	6079
TRIP13	9319
GLRB	2743
ADPRHL1	113622
LOC392196	392196
GLRX5	51218
LYPLA2	11313
MC2R	4158
TPI1P2	286016
GLRX2	51022
GLRX3	10539
PIH1D2	120379
ATP2B1	490
ARGFX	503582
SPG7	6687
ICA1	3382
WBP4	11193
S100A10	6281
S100A12	6283
S100A14	57402
PHYHIP	9796
S100A16	140576
C19orf44	84167
C19orf47	126526
A4GNT	51146
GRK4	2868
GRK5	2869
CYBRD1	79901
CAPN7	23473
CAPN6	827
CAPN5	726
CAPN3	825
CAPN2	824
CAPN1	823
DLEU2	8847
DLEU1	10301
DLEU7	220107
NECAB2	54550
CAPN9	10753
CAPN8	388743
SOD2	6648
SPAG8	26206
SPAG9	9043
SPAG6	9576
SPAG7	9552
P4HB	5034
SPAG5	10615
TBX5	6910
SLC2A12	154091
HTR6	3362
HTR7	3363
HTR4	3360
KLHL5	51088
KLHL2	11275
KLHL3	26249
KLHL1	57626
WAC	51322
SLC2A10	81031
KLHL8	57563
KLHL9	55958
CAB39L	81617
FUT11	170384
FUT10	84750
SGMS1	259230
ZNF696	79943
ELFN2	114794
MKRN3	7681
MKRN2	23609
KATNA1	11104
DEFB105A	245908
KDELR3	11015
KDELR1	10945
RSPH10B2	728194
HIRIP3	8479
RP1	6101
CLEC12B	387837
CLEC12A	160364
POU2F1	5451
ZFP30	22835
MAMDC4	158056
ANKRD33	341405
MAMDC2	256691
ZMAT3	64393
MEGF11	84465
ZNF354A	6940
ST14	6768
RP2	6102
TEX19	400629
AANAT	15
ST18	9705
TAS2R7	50837
TBR1	10716
LOC730101	730101
CDV3	55573
LYG1	129530
LYG2	254773
TCTN2	79867
TCTN3	26123
TNXB	7148
SOHLH1	402381
SOHLH2	54937
CMAS	55907
FATE1	89885
AKT1S1	84335
LOC728554	728554
GRAMD4	23151
PRDM14	63978
RGMA	56963
TAS2R4	50832
SLC5A2	6524
DCHS1	8642
DCHS2	54798
LCE6A	448835
SERPINB11	89778
SERPINB10	5273
SERPINB13	5275
SERPINB12	89777
TMEM132C	92293
CMA1	1215
TMEM11	8834
PLEC	5339
TXLNA	200081
ZNF546	339327
NELL2	4753
PLEK	5341
BSCL2	26580
LTK	4058
GOT1L1	137362
POMGNT1	55624
NWD1	284434
KDM5A	5927
PRAME	23532
PRDM12	59335
SPOCK2	9806
SPOCK3	50859
ZNF133	7692
TMEM18	129787
PDE4DIP	9659
CLDN12	9069
CLDN10	9071
CLDN11	5010
CLDN16	10686
CLDN17	26285
CLDN14	23562
CLDN15	24146
SYNGR4	23546
NR2F1	7025
CLDN18	51208
CLDN19	149461
NDUFA11	126328
APOOL	139322
ISCA1P1	389293
PGBD2	267002
PRDM13	59336
SNX5	27131
SLC5A5	6528
GAD1	2571
GAD2	2572
TSKU	25987
ZNF746	155061
MTHFD2L	441024
PHYH	5264
ZNF740	283337
LCE3D	84648
LCE3E	353145
NDUFA12	55967
LCE3A	353142
LCE3B	353143
LCE3C	353144
TMEM150B	284417
PHLDB2	90102
SNORD116-5	100033417
AGTRAP	57085
DNHD1	144132
SNORD103A	692234
PABPC4	8761
PORCN	64840
ELL3	80237
OR11H1	81061
TAS2R1	50834
OR11H6	122748
MPV17L2	84769
OR11H4	390442
SYNE1	23345
SYNE2	23224
FAM187B	148109
TNFRSF13B	23495
GOPC	57120
WFIKKN2	124857
C18orf54	162681
DDB1	1642
ZNF527	84503
WFIKKN1	117166
ZNF525	170958
ZNF524	147807
ZNF529	57711
ZNF528	84436
JRK	8629
OR56A5	390084
PCDHB19P	84054
FEZ1	9638
SLC5A8	160728
OR56A4	120793
RNF144B	255488
YJEFN3	374887
RNF144A	9781
STEAP1	26872
OR56A3	390083
STEAP3	55240
KIF21B	23046
OMA1	115209
FEZ2	9637
OR56A1	120796
OR4F15	390649
LOC100129935	100129935
BCL11A	53335
BCL11B	64919
PALM3	342979
VPS11	55823
TST	7263
DSCAM	1826
UBASH3A	53347
GCLM	2730
AVL9	23080
GRHL1	29841
GRHL2	79977
GRHL3	57822
UBQLN2	29978
UBQLN3	50613
OR4C45	403257
GCLC	2729
TUG1	55000
C1GALT1	56913
OSMR	9180
WHAMM	123720
OR8B12	219858
BIVM	54841
DAPK3	1613
DAPK2	23604
DAPK1	1612
ULK2	9706
DPY19L1	23333
DPY19L2	283417
DPY19L3	147991
DPY19L4	286148
PIM3	415116
ZFPL1	7542
MAN1C1	57134
TMPRSS13	84000
MYNN	55892
TNN	63923
SATL1	340562
SNORD42B	26808
FAM138B	654412
PREX1	57580
TMEM39B	55116
FAM138F	641702
FAM138E	100124412
FAM138D	677784
SLC43A2	124935
TAAR2	9287
PITPNC1	26207
GORAB	92344
NOTO	344022
HES1	3280
MYO7A	4647
MYO7B	4648
UBL5	59286
BPTF	2186
UBL7	84993
STK19	8859
UBL3	5412
OR6C74	254783
LTB4R2	56413
STK10	6793
POLG2	11232
STK16	8576
GPAT2	150763
FKBP4	2288
FKBP5	2289
FKBP6	8468
FKBP7	51661
FKBP2	2286
FKBP3	2287
KCTD6	200845
HES2	54626
LOC153910	153910
FKBP8	23770
FKBP9	11328
SLC27A6	28965
NAPSA	9476
ZNF135	7694
NAPSB	256236
TYROBP	7305
PCDH1	5097
TAS2R14	50840
PPME1	51400
GABARAP	11337
MANF	7873
SV2C	22987
IFNA16	3449
SPRED3	399473
IFNA14	3448
SNORD42A	26809
SYMPK	8189
MAN2C1	4123
PXT1	222659
SAMD3	154075
ZNF639	51193
KRT34	3885
EHF	26298
FCHO1	23149
RMND1	55005
TBCK	93627
IFT122	55764
TRIM63	84676
SNORD37	26812
BET1L	51272
IL20	50604
FKBPL	63943
GRB10	2887
GM2A	2760
GRB14	2888
FDXACB1	91893
SAMD9	54809
TNFRSF17	608
HES5	388585
MED11	400569
PRRC1	133619
CSRP1	1465
SNX30	401548
CSRP3	8048
CSRP2	1466
ZNF460	10794
TBCE	6905
GPR17	2840
ATP6V1D	51382
EGFLAM	133584
ATP6V1F	9296
ATP6V1A	523
GPR12	2835
HSD17B14	51171
DTL	51514
EMX2	2018
ATP6V1H	51606
CHRNA10	57053
GPR18	2841
SLC26A6	65010
HES6	55502
PIWIL1	9271
EMX1	2016
SNORD114-1	767577
ZG16B	124220
PANK3	79646
PANK2	80025
PANK4	55229
ETAA1	54465
KIF2A	3796
KCNMA1	3778
SLC26A7	115111
KIF2C	11004
SLC25A30	253512
KIF2B	84643
ZNF324B	388569
PCYOX1L	78991
PADI1	29943
HEATR5A	25938
HEATR5B	54497
OR14C36	127066
RPL19P12	100129424
NFASC	23114
RAP1GDS1	5910
MYBBP1A	10514
ARNT2	9915
PLXNC1	10154
ZNRF4	148066
ZNRF1	84937
ZNRF3	84133
ZNRF2	223082
SLC26A9	115019
CBL	867
EBI3	10148
GPX1	2876
CBS	875
GPX3	2878
GPX2	2877
GPX5	2880
GPX4	2879
GPX7	2882
GPX6	257202
EFCAB5	374786
FLNA	2316
EFCAB7	84455
EFCAB6	64800
ANKRA2	57763
EFCAB3	146779
EFCAB2	84288
NPDC1	56654
TNFAIP6	7130
RCAN1	1827
RCAN3	11123
RCAN2	10231
LETM1	3954
GRTP1	79774
WASH7P	653635
LETM2	137994
RIMS3	9783
PLCL1	5334
PRKCSH	5589
PSAT1	29968
ADCYAP1	116
STT3B	201595
UBE2J2	118424
TTTY11	83866
BRIX1	55299
HIC1	3090
CELSR2	1952
WDR37	22884
TTTY13	83868
HCG4	54435
HFM1	164045
RAD51AP1	10635
RAD51AP2	729475
RBBP9	10741
RBM17	84991
RBM15	64783
ICA1L	130026
PARVB	29780
SIT1	27240
RBM19	9904
PARVA	55742
SMYD4	114826
PARVG	64098
STXBP1	6812
BEND6	221336
BEND7	222389
BEND4	389206
BEND5	79656
BEND2	139105
BEND3	57673
ARVCF	421
HSD11B2	3291
RXRA	6256
RXRB	6257
TTTY19	252952
KCTD11	147040
CCNYL1	151195
TUBAL3	79861
MVD	4597
ALDH9A1	223
GRAMD1C	54762
GRAMD1B	57476
ZFYVE21	79038
ALK	238
PLCG2	5336
NTS	4922
ALB	213
PLCG1	5335
RELL2	285613
ABCA6	23460
ABCA7	10347
ABCA4	24
ABCA5	23461
ABCA3	21
ABCA1	19
RFT1	91869
TUBGCP2	10844
CIZ1	25792
TUBGCP4	27229
LRRC14	9684
ABCA8	10351
ABCA9	10350
HARBI1	283254
MT2A	4502
HAND2	9464
PSMD5	5711
PSMD4	5710
PSMD7	5713
FLAD1	80308
PSMD1	5707
PSMD3	5709
PSMD2	5708
RTP4	64108
RTP2	344892
RTP3	83597
RTP1	132112
ZNF14	7561
ZNF16	7564
POTEC	388468
ZNF10	7556
ZNF12	7559
SNORA18	677805
CLLU1	574028
WDR33	55339
TMEM132B	114795
PLEKHG4B	153478
SELPLG	6404
SNORA15	677803
OR8A1	390275
ZMYND10	51364
SPON2	10417
SPON1	10418
BANP	54971
SNORA11	677799
SCN8A	6334
TIMP4	7079
RRN3	54700
NDUFA10	4705
SNORA13	654322
MCFD2	90411
ST6GALNAC5	81849
OR4N5	390437
COPS7B	64708
ST6GALNAC2	10610
COPS7A	50813
NAF1	92345
NMUR2	56923
NMUR1	10316
OR5E1P	26343
NCK1	4690
NCK2	8440
FAM111B	374393
DKK4	27121
DKK2	27123
DKK3	27122
DKK1	22943
RABGGTB	5876
KIF13A	63971
KIF13B	23303
RABGGTA	5875
LILRA6	79168
LILRA4	23547
FAM111A	63901
LILRA2	11027
LILRA3	11026
LILRA1	11024
AVPR1B	553
AVPR1A	552
SAMD13	148418
TGDS	23483
TIMP2	7077
UPRT	139596
HPS5	11234
HPS4	89781
HPS6	79803
HPS1	3257
HPS3	84343
RPLP0P2	113157
TMEM170A	124491
C20orf96	140680
